date	piezo	pluie	etp	debit
18/01/2011	244.67	0	0.9	0.62
19/01/2011	244.81	0	0.6	0.53
20/01/2011	244.95	0	0.6	0.49
21/01/2011	244.87	0	0.7	0.47
22/01/2011	244.76	0.4	0.2	0.47
23/01/2011	244.61	2	0.5	0.48
24/01/2011	244.46	0	0.7	0.47
25/01/2011	244.35	4.6	0.4	0.45
26/01/2011	244.23	1.4	0.2	0.56
27/01/2011	244.02	0	0.7	0.55
28/01/2011	243.86	0	0.7	0.46
29/01/2011	243.7	0	0.6	0.42
30/01/2011	243.56	0	0.9	0.4
31/01/2011	243.39	0	0.7	0.38
01/02/2011	243.27	0.4	0.2	0.36
02/02/2011	243.18	2.2	0.3	0.36
03/02/2011	243.08	0	0.8	0.4
04/02/2011	242.99	0	0.7	0.37
05/02/2011	242.89	0	1	0.35
06/02/2011	242.81	0	1.4	0.33
07/02/2011	242.79	2.4	0.5	0.32
08/02/2011	242.78	0.4	0.7	0.32
09/02/2011	242.75	1.4	0.4	0.31
10/02/2011	242.7	7	0.1	0.34
11/02/2011	242.64	3.2	1	0.43
12/02/2011	242.58	2.6	0.7	0.42
13/02/2011	242.55	16	0.4	0.46
14/02/2011	242.51	6	0.7	0.48
15/02/2011	242.53	6.6	0.8	0.48
16/02/2011	242.59	7.6	0.3	0.55
17/02/2011	242.72	0	1.2	0.49
18/02/2011	242.81	7	0.5	0.39
19/02/2011	243.14	0.2	1.3	0.51
20/02/2011	243.47	0.8	0.5	0.41
21/02/2011	243.73	5.8	0.3	0.42
22/02/2011	243.93	2.8	0.4	0.5
23/02/2011	244.02	2	0.3	0.43
24/02/2011	244.1	0.6	0.9	0.4
25/02/2011	244.14	4.4	0.4	0.39
26/02/2011	244.2	2.2	1.3	0.41
27/02/2011	244.19	4.2	1.2	0.39
28/02/2011	244.12	1	1.1	0.39
01/03/2011	244.07	0	0.4	0.39
02/03/2011	244.04	0	1.3	0.34
03/03/2011	243.99	0	1.1	0.33
04/03/2011	243.91	0	1.4	0.32
05/03/2011	243.82	0	1	0.3
06/03/2011	243.72	0	1.1	0.29
07/03/2011	243.62	0	1.4	0.28
08/03/2011	243.49	0	1.4	0.28
09/03/2011	243.36	0	1.2	0.28
10/03/2011	243.26	0.2	0.9	0.27
11/03/2011	243.19	0	1.7	0.27
12/03/2011	243.13	2.2	0.4	0.28
13/03/2011	242.98	0.4	1.2	0.29
14/03/2011	242.85	0	0.4	0.27
15/03/2011	242.79	0.6	2	0.27
16/03/2011	242.77	0	1	0.26
17/03/2011	242.69	0.2	1.9	0.25
18/03/2011	242.6	3.2	1	0.26
19/03/2011	242.51	0	1.8	0.28
20/03/2011	242.4	0	1.6	0.25
21/03/2011	242.28	0	2.2	0.24
22/03/2011	242.15	0	2.4	0.23
23/03/2011	242.01	0	2.8	0.21
24/03/2011	241.89	0	3	0.2
25/03/2011	241.77	0	3	0.2
26/03/2011	241.65	0	2.2	0.2
27/03/2011	241.55	0.2	2.2	0.2
28/03/2011	241.45	1	1.5	0.19
29/03/2011	241.36	1	1.7	0.23
30/03/2011	241.25	5.4	0.3	0.26
31/03/2011	241.14	1.4	0.4	0.28
01/04/2011	241.06	0	2.9	0.26
02/04/2011	240.95	0	2.5	0.23
03/04/2011	240.85	2.8	1.7	0.21
04/04/2011	240.71	0	2.4	0.2
05/04/2011	240.61	0	3	0.19
06/04/2011	240.51	0	4.4	0.18
07/04/2011	240.4	0	4.6	0.17
08/04/2011	240.32	0	3.5	0.16
09/04/2011	240.26	0.2	3.7	0.16
10/04/2011	240.17	0	3.5	0.15
11/04/2011	240.08	0.2	2	0.15
12/04/2011	240	0	3.2	0.14
13/04/2011	239.96	0	1.9	0.14
14/04/2011	239.9	0	2.7	0.14
15/04/2011	239.83	0	2.9	0.14
16/04/2011	239.77	0	2.9	0.14
17/04/2011	239.72	0	3.7	0.13
18/04/2011	239.69	0.2	3.8	0.13
19/04/2011	239.63	0	3.5	0.13
20/04/2011	239.58	0	5	0.12
21/04/2011	239.54	0	4.3	0.11
22/04/2011	239.49	0	5	0.11
23/04/2011	239.4	5.4	4.4	0.1
24/04/2011	239.33	0	3.8	0.1
25/04/2011	239.26	0	3.9	0.1
26/04/2011	239.21	0	3.9	0.09
27/04/2011	239.13	0	3.4	0.09
28/04/2011	239.09	0	3.2	0.09
29/04/2011	239.07	0	1.2	0.09
30/04/2011	239.02	44.8	2.9	0.09
01/05/2011	238.95	10	1.9	0.33
02/05/2011	238.9	4.2	2.8	0.3
03/05/2011	238.81	0.6	2	0.24
04/05/2011	238.78	0.2	3	0.18
05/05/2011	238.78	0	3.9	0.15
06/05/2011	238.78	5.6	3.5	0.13
07/05/2011	238.78	20.2	1.9	0.14
08/05/2011	238.68	2.2	3.2	0.26
09/05/2011	238.64	0.8	2.9	0.17
10/05/2011	238.62	0	3.6	0.14
11/05/2011	238.63	0	3.6	0.12
12/05/2011	238.68	0	3.1	0.11
13/05/2011	238.72	0.2	3.6	0.1
14/05/2011	238.78	0	3.3	0.09
15/05/2011	238.78	0	3.9	0.08
16/05/2011	238.79	0	3.6	0.08
17/05/2011	238.84	0.2	3.9	0.08
18/05/2011	238.88	0	3.3	0.08
19/05/2011	238.87	0.2	4.6	0.07
20/05/2011	238.84	0	4.1	0.07
21/05/2011	238.84	0.4	4	0.07
22/05/2011	238.79	0	4.4	0.07
23/05/2011	238.78	0.4	4.2	0.07
24/05/2011	238.72	0	4	0.06
25/05/2011	238.72	0	4.6	0.06
26/05/2011	238.74	2	2.8	0.06
27/05/2011	238.69	0	3.9	0.06
28/05/2011	238.69	0	2.8	0.06
29/05/2011	238.68	0	3.5	0.06
30/05/2011	238.63	0.2	2.6	0.06
31/05/2011	238.52	0	3.8	0.06
01/06/2011	238.5	0.2	3.4	0.06
02/06/2011	238.5	0	4.7	0.06
03/06/2011	238.51	0	5	0.06
04/06/2011	238.52	0	4.9	0.05
05/06/2011	238.52	0	1.5	0.05
06/06/2011	238.47	0.4	2	0.06
07/06/2011	238.43	0.8	3.1	0.05
08/06/2011	238.36	1.6	3.3	0.04
09/06/2011	238.32	0	3	0.04
10/06/2011	238.29	2.6	3.3	0.03
11/06/2011	238.26	0.8	3.2	0.03
12/06/2011	238.26	12.4	0.5	0.03
13/06/2011	238.21	1	2.2	0.04
14/06/2011	238.18	0.4	3.2	0.05
15/06/2011	238.18	1.8	2.4	0.07
16/06/2011	238.14	1.6	3.4	0.08
17/06/2011	238.15	18	1.4	0.08
18/06/2011	238.07	8.2	2.9	0.11
19/06/2011	238.04	7	1.2	0.1
20/06/2011	238.02	3.4	1.1	0.11
21/06/2011	237.99	0.4	2.8	0.11
22/06/2011	237.94	0.4	3.2	0.09
23/06/2011	237.89	0	3.6	0.07
24/06/2011	237.87	0	3.5	0.07
25/06/2011	237.87	0.2	4.3	0.06
26/06/2011	237.87	0	6	0.06
27/06/2011	237.87	0	5.4	0.05
28/06/2011	237.79	0	4.1	0.05
29/06/2011	237.75	0.2	4	0.04
30/06/2011	237.74	0.2	3.7	0.04
01/07/2011	237.74	0	4.5	0.04
02/07/2011	237.75	0	5	0.03
03/07/2011	237.71	0	5.6	0.03
04/07/2011	237.68	0	5.2	0.03
05/07/2011	237.67	5.2	2.9	0.03
06/07/2011	237.64	2.2	3.6	0.03
07/07/2011	237.6	12.6	2.7	0.04
08/07/2011	237.54	10.4	2.1	0.05
09/07/2011	237.46	1.8	2.3	0.06
10/07/2011	237.43	0.2	3.3	0.06
11/07/2011	237.43	0.8	3.9	0.05
12/07/2011	237.41	0.2	1.9	0.05
13/07/2011	237.36	0	4.3	0.05
14/07/2011	237.35	0.2	4.2	0.04
15/07/2011	237.34	4	2.9	0.03
16/07/2011	237.37	4.8	1.2	0.04
17/07/2011	237.3	5.6	1.8	0.05
18/07/2011	237.28	1.2	2.5	0.05
19/07/2011	237.18	4.8	1.8	0.05
20/07/2011	237.17	3.6	2.1	0.06
21/07/2011	237.13	0.2	3.5	0.07
22/07/2011	237.11	0.8	2.7	0.06
23/07/2011	237.1	0.2	3.6	0.05
24/07/2011	237.1	1.2	1.4	0.04
25/07/2011	237.07	0	2.1	0.04
26/07/2011	237	0	4.8	0.04
27/07/2011	236.96	0.2	2.9	0.04
28/07/2011	236.95	0.2	3.2	0.05
29/07/2011	236.95	0.2	3.9	0.09
30/07/2011	236.94	0	4.1	0.07
31/07/2011	236.94	0	4.3	0.05
01/08/2011	236.91	0	3.4	0.05
02/08/2011	236.86	0.2	4	0.04
03/08/2011	236.81	15.2	3.9	0.04
04/08/2011	236.82	10.8	2.8	0.07
05/08/2011	236.8	1	3.2	0.06
06/08/2011	236.79	1.4	2.1	0.05
07/08/2011	236.77	6.2	2.6	0.04
08/08/2011	236.64	0.2	3.5	0.04
09/08/2011	236.6	0.2	3.8	0.04
10/08/2011	236.6	0	3.7	0.03
11/08/2011	236.64	2.2	1.9	0.03
12/08/2011	236.64	1.8	2.9	0.03
13/08/2011	236.64	13.6	1	0.03
14/08/2011	236.55	0.2	3.1	0.05
15/08/2011	236.5	0	3.1	0.04
16/08/2011	236.5	0	3.2	0.04
17/08/2011	236.51	0	4	0.03
18/08/2011	236.46	0.2	2.9	0.03
19/08/2011	236.42	0.2	4	0.03
20/08/2011	236.42	0	3.5	0.02
21/08/2011	236.4	0.4	3.2	0.02
22/08/2011	236.4	34.6	3	0.03
23/08/2011	236.38	0.2	1.6	0.05
24/08/2011	236.36	5.6	3	0.04
25/08/2011	236.38	4	2	0.04
26/08/2011	236.32	16.6	2.6	0.04
27/08/2011	236.25	0	2.8	0.03
28/08/2011	236.25	0.2	2.4	0.03
29/08/2011	236.26	0.2	2.6	0.03
30/08/2011	236.26	0	2.4	0.03
31/08/2011	236.28	4.4	2.8	0.03
01/09/2011	236.25	0.4	2	0.02
02/09/2011	236.22	0	3.1	0.02
03/09/2011	236.22	4.8	2.8	0.02
04/09/2011	236.18	1.2	2.8	0.02
05/09/2011	236.11	0.6	2.8	0.03
06/09/2011	236.11	11.6	1.3	0.03
07/09/2011	236.12	0	2.5	0.05
08/09/2011	236.13	1.4	0.8	0.04
09/09/2011	236.13	0	1.9	0.04
10/09/2011	236.11	13.4	2.1	0.04
11/09/2011	236.04	2.4	2.4	0.04
12/09/2011	236.01	0.4	2.7	0.04
13/09/2011	235.97	0.2	3.1	0.04
14/09/2011	235.96	0.4	2.2	0.03
15/09/2011	235.97	0	2.3	0.03
16/09/2011	235.99	0.2	3	0.03
17/09/2011	235.99	2.4	1.3	0.03
18/09/2011	235.97	2.8	1.4	0.04
19/09/2011	235.91	0.6	1.4	0.04
20/09/2011	235.91	0	1.8	0.03
21/09/2011	235.92	0.6	1.9	0.03
22/09/2011	235.91	0.4	2.1	0.03
23/09/2011	235.92	0	2	0.03
24/09/2011	235.94	0	2.2	0.03
25/09/2011	235.91	0.4	1.6	0.03
26/09/2011	235.85	1.8	1.4	0.03
27/09/2011	235.85	0	2.5	0.03
28/09/2011	235.85	0	3.3	0.02
29/09/2011	235.87	0.2	3.1	0.02
30/09/2011	235.85	0	3.5	0.02
01/10/2011	235.82	0	3.6	0.02
02/10/2011	235.82	0	3.7	0.02
03/10/2011	235.8	0	3	0.02
04/10/2011	235.78	0.6	2.2	0.02
05/10/2011	235.78	2.8	1.9	0.02
06/10/2011	235.77	1.4	1.6	0.02
07/10/2011	235.72	0.8	1.9	0.02
08/10/2011	235.71	1.6	0.9	0.02
09/10/2011	235.71	0.6	0.9	0.02
10/10/2011	235.7	0.4	1.2	0.02
11/10/2011	235.69	0.8	0.6	0.02
12/10/2011	235.69	0.8	1.4	0.02
13/10/2011	235.68	0.2	1.3	0.02
14/10/2011	235.68	0.4	1.3	0.02
15/10/2011	235.69	0.2	1.3	0.02
16/10/2011	235.68	0.2	1	0.02
17/10/2011	235.68	0.2	1.5	0.02
18/10/2011	235.68	3.2	1.5	0.02
19/10/2011	235.51	0.2	1.4	0.02
20/10/2011	235.52	0.2	1.2	0.02
21/10/2011	235.52	0	1.4	0.02
22/10/2011	235.49	0	0.4	0.02
23/10/2011	235.48	2	1.9	0.03
24/10/2011	235.48	13.2	0.9	0.03
25/10/2011	235.5	2.8	1.1	0.03
26/10/2011	235.49	7	0.6	0.03
27/10/2011	235.48	6.6	0.8	0.04
28/10/2011	235.32	0.2	0.9	0.04
29/10/2011	235.3	0.2	1.1	0.04
30/10/2011	235.29	0.2	0.4	0.04
31/10/2011	235.28	2.6	1.2	0.03
01/11/2011	235.28	0	0.9	0.04
02/11/2011	235.28	4.4	0.5	0.04
03/11/2011	235.28	5.8	1	0.04
04/11/2011	235.28	3	0.8	0.05
05/11/2011	235.29	0	1.1	0.06
06/11/2011	235.28	0	0.8	0.05
07/11/2011	235.28	0.4	0.4	0.05
08/11/2011	235.31	0	0.3	0.05
09/11/2011	235.3	25.8	0.4	0.04
10/11/2011	235.3	0.8	0.7	0.15
11/11/2011	235.29	0.2	0.6	0.12
12/11/2011	235.28	0.4	0.6	0.1
13/11/2011	235.29	0	0.8	0.09
14/11/2011	235.28	0.2	1.4	0.08
15/11/2011	235.3	0	0.6	0.07
16/11/2011	235.3	7.4	0.2	0.07
17/11/2011	235.28	0.8	0.7	0.06
18/11/2011	9999	0	0.6	0.06
19/11/2011	9999	0.2	0.8	0.06
20/11/2011	9999	0.6	0.9	0.06
21/11/2011	9999	4	0.2	0.05
22/11/2011	9999	0.2	0.2	0.06
23/11/2011	9999	0	0.8	0.06
24/11/2011	9999	0	0.3	0.05
25/11/2011	9999	0.6	0.6	0.05
26/11/2011	9999	0	0.8	0.05
27/11/2011	9999	1	0.9	0.05
28/11/2011	9999	1.4	0.2	0.05
29/11/2011	9999	2.6	0.8	0.05
30/11/2011	9999	7.2	0.7	0.05
01/12/2011	9999	33.2	0.3	0.08
02/12/2011	9999	5.2	0.7	0.22
03/12/2011	9999	10.8	0	0.15
04/12/2011	9999	6.4	0.6	0.18
05/12/2011	9999	0.2	0.6	0.26
06/12/2011	9999	1.4	0.5	0.19
07/12/2011	9999	1.6	0.9	0.15
08/12/2011	9999	5.2	0.2	0.14
09/12/2011	9999	3.2	0.2	0.13
10/12/2011	9999	0	0.5	0.14
11/12/2011	9999	5	0.3	0.13
12/12/2011	237.97	34	0.6	0.13
13/12/2011	238.2	11.6	0.6	0.28
14/12/2011	239.15	10.4	0.6	0.5
15/12/2011	239.89	62.8	0.7	0.5
16/12/2011	240.78	20.4	0	0.95
17/12/2011	242.67	4.2	0.5	1.65
18/12/2011	244.21	4	0.4	1.05
19/12/2011	245.4	4.6	0.1	0.82
20/12/2011	245.87	1.4	0.7	0.73
21/12/2011	245.72	0.8	0	0.63
22/12/2011	245.56	0	0.3	0.55
23/12/2011	245.38	5.2	0.5	0.49
24/12/2011	245.19	0.4	0.6	0.47
25/12/2011	245.04	0.2	0.5	0.49
26/12/2011	244.89	0	0.6	0.43
27/12/2011	244.76	0	0.6	0.38
28/12/2011	244.6	2	0.4	0.35
29/12/2011	244.46	3.4	0.5	0.33
30/12/2011	244.34	9.2	0	0.47
31/12/2011	244.23	7.8	0	0.64
01/01/2012	244.2	18	0.1	0.73
02/01/2012	244.21	4.2	0.7	0.92
03/01/2012	244.37	10.4	0	0.74
04/01/2012	244.77	1	0.7	0.77
05/01/2012	245.12	2	1.1	0.64
06/01/2012	245.32	0.8	0.4	0.59
07/01/2012	245.22	1.2	0.6	0.57
08/01/2012	245.08	0.2	0.6	0.51
09/01/2012	244.9	0	0.6	0.5
10/01/2012	244.73	0	0.9	0.49
11/01/2012	244.56	0	1	0.48
12/01/2012	244.41	1.2	0.7	0.47
13/01/2012	244.26	1.2	0.3	0.43
14/01/2012	244.14	0	0.7	0.37
15/01/2012	244	0	0.6	0.34
16/01/2012	243.81	0	0.6	0.32
17/01/2012	243.64	0	0.4	0.3
18/01/2012	243.48	1.2	0.1	0.32
19/01/2012	243.36	1.8	0.7	0.34
20/01/2012	243.25	0.4	0.7	0.35
21/01/2012	243.16	1.6	0.1	0.33
22/01/2012	243.06	0.4	0.8	0.34
23/01/2012	242.96	0.4	0.7	0.31
24/01/2012	242.87	0.6	0.2	0.3
25/01/2012	242.82	5.8	0.5	0.29
26/01/2012	242.79	0.6	0.9	0.32
27/01/2012	242.78	4	0.8	0.29
28/01/2012	242.73	0	0.6	0.37
29/01/2012	242.7	8.2	0.8	0.32
30/01/2012	242.68	4.4	0.4	0.51
31/01/2012	242.64	0	0.6	0.45
01/02/2012	242.63	0	0.8	0.34
02/02/2012	242.63	0	1.5	0.29
03/02/2012	242.63	0	0.8	0.27
04/02/2012	242.63	9	0.6	0.27
05/02/2012	242.69	0.6	0.5	0.52
06/02/2012	242.7	2.8	0.2	0.4
07/02/2012	242.7	0	0.8	0.37
08/02/2012	242.72	0	0.4	0.31
09/02/2012	242.75	0	0.3	0.28
10/02/2012	242.77	0	0.8	0.27
11/02/2012	242.78	0	0.6	0.24
12/02/2012	242.78	1	0.3	0.23
13/02/2012	242.78	2.4	0.6	0.29
14/02/2012	242.78	0.6	1.2	0.31
15/02/2012	242.75	0	0.9	0.28
16/02/2012	242.73	0.2	1	0.27
17/02/2012	242.71	0.4	0.4	0.27
18/02/2012	242.69	2.6	1	0.28
19/02/2012	242.6	0	1.1	0.29
20/02/2012	242.55	0	1.2	0.27
21/02/2012	242.49	0	1.4	0.26
22/02/2012	242.45	3.2	1	0.23
23/02/2012	242.35	0.6	0.2	0.24
24/02/2012	242.26	0.6	0.4	0.25
25/02/2012	242.16	0.2	0.7	0.24
26/02/2012	242.04	0	1.4	0.24
27/02/2012	241.94	0	0.9	0.23
28/02/2012	241.83	0	1.4	0.22
29/02/2012	241.73	0	1.3	0.21
01/03/2012	241.62	0	1.1	0.21
02/03/2012	241.54	0.8	0.3	0.21
03/03/2012	241.46	5.8	1.4	0.21
04/03/2012	241.36	9.4	1.3	0.33
05/03/2012	241.27	0.4	1.4	0.3
06/03/2012	241.2	0	1.4	0.26
07/03/2012	241.13	3	1.1	0.24
08/03/2012	241.03	0	1.3	0.24
09/03/2012	240.97	0	1.1	0.22
10/03/2012	240.92	0	1.3	0.21
11/03/2012	240.89	0	1.3	0.21
12/03/2012	240.86	0	1.7	0.2
13/03/2012	240.83	0	1.7	0.19
14/03/2012	240.79	0	1.9	0.19
15/03/2012	240.75	0	1.1	0.19
16/03/2012	240.73	0.2	1.5	0.18
17/03/2012	240.7	3.6	0.7	0.21
18/03/2012	240.63	0.2	1.2	0.26
19/03/2012	240.54	0.2	2	0.22
20/03/2012	240.47	0.2	1.7	0.2
21/03/2012	240.45	1.4	0.9	0.19
22/03/2012	240.4	0.2	1.7	0.19
23/03/2012	240.36	0	2.1	0.18
24/03/2012	240.3	0	3.9	0.17
25/03/2012	240.24	0	3	0.17
26/03/2012	240.19	0	3.2	0.16
27/03/2012	240.13	0	3.5	0.16
28/03/2012	240.09	0	3.1	0.15
29/03/2012	240.05	0	3.4	0.15
30/03/2012	240.02	0	3.3	0.15
31/03/2012	240.01	0	2	0.15
01/04/2012	239.95	0	2.4	0.14
02/04/2012	239.92	0.2	2.5	0.14
03/04/2012	239.88	0.2	1.6	0.14
04/04/2012	239.83	0.2	1.8	0.14
05/04/2012	239.77	0	2	0.14
06/04/2012	239.72	0	2.5	0.14
07/04/2012	239.67	0	0.9	0.14
08/04/2012	239.62	2.2	2	0.14
09/04/2012	239.62	17.3	1	0.14
10/04/2012	239.58	2.2	2.2	0.27
11/04/2012	239.53	3	1.7	0.19
12/04/2012	239.47	0	2	0.18
13/04/2012	239.42	0.2	1.5	0.21
14/04/2012	239.36	2.2	1.7	0.18
15/04/2012	239.25	0	2.5	0.16
16/04/2012	239.22	0.6	2.4	0.15
17/04/2012	239.22	13.3	2.2	0.18
18/04/2012	239.24	7.6	1.8	0.21
19/04/2012	239.22	6	2	0.28
20/04/2012	239.13	2	1.9	0.27
21/04/2012	239.03	3.2	2	0.25
22/04/2012	239.01	14.6	2.2	0.22
23/04/2012	239.02	15.9	1.1	0.49
24/04/2012	239.07	26.2	2.4	0.66
25/04/2012	239.18	12.7	1	1.06
26/04/2012	239.51	0.8	2.8	1.31
27/04/2012	240.21	7.1	2.6	0.75
28/04/2012	240.95	10.1	1.1	0.56
29/04/2012	242.66	17.5	0.4	0.98
30/04/2012	243.34	7.7	1.5	0.97
01/05/2012	244.1	0.8	2.2	0.75
02/05/2012	244.93	0	3.3	0.63
03/05/2012	245.42	0	3.1	0.58
04/05/2012	245.33	6.1	1.1	0.62
05/05/2012	245.13	0.4	0.8	0.66
06/05/2012	244.93	4.8	2.1	0.64
07/05/2012	244.77	0.2	1.9	0.74
08/05/2012	244.61	2.2	2.9	0.64
09/05/2012	244.44	26.2	0.6	0.6
10/05/2012	244.36	6.7	1	1.19
11/05/2012	244.39	0	2.8	0.91
12/05/2012	244.75	0	3.4	0.69
13/05/2012	245.11	0	3.6	0.58
14/05/2012	245.2	0.2	3.9	0.54
15/05/2012	244.98	0.4	3	0.53
16/05/2012	244.79	0	3.4	0.49
17/05/2012	244.66	1.2	3.6	0.45
18/05/2012	244.43	1.4	0.9	0.48
19/05/2012	244.21	1.4	1.3	0.47
20/05/2012	244.01	5.2	0.3	0.47
21/05/2012	243.78	0	3	0.52
22/05/2012	243.57	0	2.2	0.45
23/05/2012	243.37	0.2	3.9	0.4
24/05/2012	243.26	0.2	3.8	0.35
25/05/2012	243.17	0	5	0.33
26/05/2012	243.03	0	4.1	0.31
27/05/2012	242.9	0	4	0.3
28/05/2012	242.8	0	3.5	0.28
29/05/2012	242.79	0.2	4.3	0.26
30/05/2012	242.74	0.2	3.2	0.25
31/05/2012	242.66	0	3.6	0.24
01/06/2012	242.6	0	4	0.23
02/06/2012	242.58	0.6	3	0.22
03/06/2012	242.41	0	3.5	0.22
04/06/2012	242.27	1.2	2.4	0.21
05/06/2012	242.19	3.4	1	0.21
06/06/2012	242.07	3.2	2.6	0.22
07/06/2012	241.95	12.9	2.1	0.26
08/06/2012	241.77	0.4	3.6	0.27
09/06/2012	241.67	4.6	1.9	0.22
10/06/2012	241.59	0.6	1.3	0.23
11/06/2012	241.48	14.6	2	0.23
12/06/2012	241.37	5.4	2.8	0.23
13/06/2012	241.25	1.2	1.9	0.41
14/06/2012	241.19	3.6	1.6	0.29
15/06/2012	241.06	6.7	1.6	0.28
16/06/2012	240.93	1.2	3.4	0.27
17/06/2012	240.84	4.8	2.5	0.21
18/06/2012	240.72	0.2	2.7	0.21
19/06/2012	240.63	0	3.1	0.19
20/06/2012	240.57	30.9	1.3	0.19
21/06/2012	240.49	11.5	2	0.45
22/06/2012	240.42	0	3.4	0.28
23/06/2012	240.42	0.6	3.7	0.22
24/06/2012	240.44	7.1	0.8	0.28
25/06/2012	240.54	9.3	1	0.34
26/06/2012	240.63	0	2.4	0.33
27/06/2012	240.78	0	2.5	0.26
28/06/2012	241	0.2	4.5	0.23
29/06/2012	241.19	1.8	3	0.19
30/06/2012	241.4	0.4	4	0.17
01/07/2012	241.67	0.2	3.2	0.14
02/07/2012	241.88	3.6	1.5	0.14
03/07/2012	242.08	3.8	1.3	0.16
04/07/2012	242.29	1.6	3.1	0.17
05/07/2012	242.4	12.6	2.5	0.17
06/07/2012	242.44	3.6	2.6	0.16
07/07/2012	242.44	2	2.4	0.18
08/07/2012	242.45	0	3.4	0.18
09/07/2012	242.45	0	2.6	0.15
10/07/2012	242.44	1.4	2.5	0.15
11/07/2012	242.4	2.6	2.7	0.16
12/07/2012	242.38	8	0.9	0.16
13/07/2012	242.35	32	1.4	0.23
14/07/2012	242.28	3.6	3.4	0.3
15/07/2012	242.28	0.2	3.3	0.19
16/07/2012	242.55	0.6	3.4	0.17
17/07/2012	242.8	0.2	3.7	0.17
18/07/2012	243.04	0.8	2.9	0.14
19/07/2012	243.3	0.6	2.5	0.14
20/07/2012	243.4	0.2	2.7	0.13
21/07/2012	243.34	0.2	3.5	0.13
22/07/2012	243.27	0	4.2	0.12
23/07/2012	243.21	0	5.3	0.12
24/07/2012	243.13	0	5.5	0.11
25/07/2012	243.02	0	5.6	0.1
26/07/2012	242.91	0	5.2	0.1
27/07/2012	242.8	0.2	4.5	0.1
28/07/2012	242.78	0.2	3.8	0.09
29/07/2012	242.71	2.6	2.9	0.08
30/07/2012	242.61	0	4.3	0.08
31/07/2012	242.52	0.2	3.8	0.09
01/08/2012	242.41	7.1	2.3	0.08
02/08/2012	242.26	6.3	2.9	0.1
03/08/2012	242.11	3.4	3	0.09
04/08/2012	241.97	1	2.8	0.1
05/08/2012	241.83	8.2	2.7	0.11
06/08/2012	241.65	0.2	2.8	0.11
07/08/2012	241.53	0	3.3	0.09
08/08/2012	241.43	0.2	4	0.09
09/08/2012	241.31	0.2	4.4	0.09
10/08/2012	241.19	0	4.8	0.09
11/08/2012	241.1	0	4.6	0.08
12/08/2012	240.98	0	3.5	0.07
13/08/2012	240.88	6.3	2.1	0.07
14/08/2012	240.75	7.3	2	0.08
15/08/2012	240.64	5.4	3.3	0.16
16/08/2012	240.51	6.7	2.2	0.11
17/08/2012	240.39	0	5.5	0.12
18/08/2012	240.29	0.2	3.9	0.11
19/08/2012	240.18	0	3.7	0.11
20/08/2012	240.08	0	3.8	0.09
21/08/2012	240	0.2	3.3	0.08
22/08/2012	239.91	0.2	3.2	0.07
23/08/2012	239.87	0.2	2.7	0.06
24/08/2012	239.82	8.1	1.3	0.06
25/08/2012	239.73	3.2	2.7	0.08
26/08/2012	239.64	0	2.9	0.08
27/08/2012	239.6	2.2	3.3	0.08
28/08/2012	239.52	0.2	3.3	0.08
29/08/2012	239.46	5.6	1.7	0.06
30/08/2012	239.35	1	3	0.07
31/08/2012	239.26	0	3	0.06
01/09/2012	239.21	0	1.2	0.05
02/09/2012	239.1	0	1.5	0.06
03/09/2012	239.03	0	1.5	0.07
04/09/2012	238.96	0	2.1	0.07
05/09/2012	238.88	0.4	2.4	0.07
06/09/2012	238.83	0.4	3.2	0.06
07/09/2012	238.8	0.2	3.5	0.05
08/09/2012	238.79	0	4.2	0.05
09/09/2012	238.75	1.6	1.7	0.05
10/09/2012	238.7	2.2	3.2	0.08
11/09/2012	238.6	0.6	2.6	0.07
12/09/2012	238.58	0.6	2	0.06
13/09/2012	238.52	0.2	2.7	0.06
14/09/2012	238.5	0	1.2	0.06
15/09/2012	238.47	0.2	2.4	0.06
16/09/2012	238.44	0.2	2	0.06
17/09/2012	238.4	0.4	0.9	0.06
18/09/2012	238.31	0.2	2.6	0.07
19/09/2012	238.27	0	2.3	0.05
20/09/2012	238.27	0	2.2	0.04
21/09/2012	238.26	2.4	1	0.05
22/09/2012	238.23	4.6	1.2	0.05
23/09/2012	238.24	16.5	0.7	0.08
24/09/2012	238.23	3	1.5	0.18
25/09/2012	238.21	1.4	1.9	0.12
26/09/2012	238.1	3	1.7	0.1
27/09/2012	237.98	0.2	1.9	0.1
28/09/2012	237.98	1	1.5	0.08
29/09/2012	237.93	0.4	1.9	0.07
30/09/2012	237.93	0.2	1.7	0.06
01/10/2012	237.93	4.8	0.3	0.08
02/10/2012	237.92	2.8	1	0.1
03/10/2012	237.9	20.2	0.5	0.2
04/10/2012	237.85	0	1.3	0.28
05/10/2012	237.81	0	1.2	0.18
06/10/2012	237.76	9.7	0.4	0.16
07/10/2012	237.7	10	0.4	0.18
08/10/2012	237.7	11.7	0.4	0.55
09/10/2012	237.68	8.7	0.4	0.46
10/10/2012	237.67	14.1	0.9	0.43
11/10/2012	237.65	2.4	0.8	0.43
12/10/2012	237.6	4.6	1.3	0.3
13/10/2012	237.61	0.4	1.2	0.32
14/10/2012	237.66	0.6	1.1	0.25
15/10/2012	237.68	4.9	0.9	0.2
16/10/2012	237.79	15.3	1.2	0.23
17/10/2012	237.91	5.7	1.1	0.4
